scan_name,case_id,corridor_halfwidth,bx,delta_core,delta_open,kappa_c2o,kappa_o2c,window,region,occupancy_share
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak2,left_outer,0.20699009802706766
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak2,corridor,0.4406483451863272
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak2,outer_reservoir,0.21104763355268313
delta,delta_core_p0p80_open_p0p00,2,-0.08,0.8,0.0,0.002,0.002,peak2,target_funnel,0.03760306678229662
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,left_core,0.006448743454802751
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,left_shoulders,0.003365722465559777
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,left_outer,0.0064004181606690065
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,corridor,0.9056913579272446
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,outer_reservoir,0.007310264707165467
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak1,target_funnel,0.0707834932845584
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,left_core,0.060116129623924486
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,left_shoulders,0.039931475654965125
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,left_outer,0.19550837151408096
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,corridor,0.5411064785372621
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,outer_reservoir,0.12392371866592108
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,valley,target_funnel,0.03941382600384616
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,left_core,0.04744126046811727
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,left_shoulders,0.032007278153830705
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,left_outer,0.1664856255485128
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,corridor,0.4793999589676561
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,outer_reservoir,0.23663762923262993
delta,delta_core_p0p80_open_p0p20,2,-0.08,0.8,0.2,0.002,0.002,peak2,target_funnel,0.0380282476292533
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,left_core,0.0075638783991538025
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,left_shoulders,0.003980422755531042
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,left_outer,0.0076863249812659865
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,corridor,0.9081506273424433
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,outer_reservoir,0.006898186092832341
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak1,target_funnel,0.06572056042877354
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,valley,left_core,0.048841440060552306
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,valley,left_shoulders,0.03325208535868761
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,valley,left_outer,0.1742268220526445
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,valley,corridor,0.5667267867703598
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,valley,outer_reservoir,0.1396915725981886
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,valley,target_funnel,0.037261293159567124
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak2,left_core,0.03528771163532189
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak2,left_shoulders,0.024257184672127716
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak2,left_outer,0.13300352458320075
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak2,corridor,0.5105259974792455
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak2,outer_reservoir,0.2587244835178921
delta,delta_core_p0p80_open_p0p40,2,-0.08,0.8,0.4,0.002,0.002,peak2,target_funnel,0.03820109811221185
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak1,left_core,0.007946920015771353
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak1,left_shoulders,0.004221194756129254
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak1,left_outer,0.008317315172240868
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak1,corridor,0.9103946856877182
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak1,outer_reservoir,0.0066781355070571514
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak1,target_funnel,0.06244174886108307
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,valley,left_core,0.04073402522267008
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,valley,left_shoulders,0.02832691338709625
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,valley,left_outer,0.15669642575521167
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,valley,corridor,0.5877799716805329
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,valley,outer_reservoir,0.1502747938555858
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,valley,target_funnel,0.036187870098903306
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak2,left_core,0.02849656664536214
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak2,left_shoulders,0.01991752890140599
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak2,left_outer,0.11401345724422995
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak2,corridor,0.528109910260383
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak2,outer_reservoir,0.2713015449726869
delta,delta_core_p0p80_open_p0p55,2,-0.08,0.8,0.55,0.002,0.002,peak2,target_funnel,0.03816099197593209
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak1,left_core,0.007857372251677538
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak1,left_shoulders,0.004241783227669374
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak1,left_outer,0.008617134104216639
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak1,corridor,0.9149817460973423
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak1,outer_reservoir,0.006306427870022811
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak1,target_funnel,0.057995536449071336
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,valley,left_core,0.02982503888792597
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,valley,left_shoulders,0.021518933792885588
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,valley,left_outer,0.13007186450348757
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,valley,corridor,0.6200236912439705
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,valley,outer_reservoir,0.16370034802885272
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,valley,target_funnel,0.03486012354287769
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak2,left_core,0.02073237214257783
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak2,left_shoulders,0.014951646170370975
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak2,left_outer,0.0922272059279469
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak2,corridor,0.5486783552402963
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak2,outer_reservoir,0.28548555166645134
delta,delta_core_p0p80_open_p0p80,2,-0.08,0.8,0.8,0.002,0.002,peak2,target_funnel,0.037924868852356915
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak1,left_core,0.0033222457639077883
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak1,left_shoulders,0.0016236741193282772
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak1,left_outer,0.0023083664570937926
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak1,corridor,0.8945814323422752
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak1,outer_reservoir,0.00704557372680352
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak1,target_funnel,0.09111870759059149
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,left_core,0.07169577485674114
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,left_shoulders,0.04671328114034781
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,left_outer,0.2142967934997024
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,corridor,0.48552392680265266
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,outer_reservoir,0.1254942070098254
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,valley,target_funnel,0.05627601669073058
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,left_core,0.05524780616105196
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,left_shoulders,0.03689232913120886
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,left_outer,0.18524166017612095
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,corridor,0.41087967577468043
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,outer_reservoir,0.26472644858401284
delta,delta_core_p0p95_open_p0p00,2,-0.08,0.95,0.0,0.002,0.002,peak2,target_funnel,0.047012080172924825
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,left_core,0.004558524424809304
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,left_shoulders,0.0022302527383601034
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,left_outer,0.0031340458215382803
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,corridor,0.8990783386561972
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,outer_reservoir,0.006256216519974503
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak1,target_funnel,0.08474262183912053
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,left_core,0.06441383459889846
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,left_shoulders,0.042836051974044
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,left_outer,0.2096422765543262
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,corridor,0.4960872318801578
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,outer_reservoir,0.13657175754173334
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,valley,target_funnel,0.050448847450840245
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,left_core,0.041684647494735654
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,left_shoulders,0.028233500166856135
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,left_outer,0.1485892248848061
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,corridor,0.4420034878382544
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,outer_reservoir,0.2924023009317069
delta,delta_core_p0p95_open_p0p20,2,-0.08,0.95,0.2,0.002,0.002,peak2,target_funnel,0.04708683868364094
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,left_core,0.005418591580143931
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,left_shoulders,0.0026732738543459433
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,left_outer,0.0038050925477510493
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,corridor,0.9032630092343228
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,outer_reservoir,0.005744227645902105
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak1,target_funnel,0.0790958051375342
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,left_core,0.052964364001829044
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,left_shoulders,0.036332268009476094
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,left_outer,0.19363916038807538
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,corridor,0.5158766263941401
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,outer_reservoir,0.15396015000334504
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,valley,target_funnel,0.047227431203134294
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,left_core,0.030974047336489605
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,left_shoulders,0.02142676223461929
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,left_outer,0.11963386099237514
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,corridor,0.4662882630888092
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,outer_reservoir,0.3147975940355866
delta,delta_core_p0p95_open_p0p40,2,-0.08,0.95,0.4,0.002,0.002,peak2,target_funnel,0.046879472312120224
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,left_core,0.005743893935356965
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,left_shoulders,0.002857079518079759
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,left_outer,0.004124417424072716
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,corridor,0.9064745073819598
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,outer_reservoir,0.005427803099063558
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak1,target_funnel,0.07537229864146713
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,left_core,0.04441735329588856
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,left_shoulders,0.031303464389907006
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,left_outer,0.1787421731356227
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,corridor,0.5332279244335723
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,outer_reservoir,0.16655047877849014
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,valley,target_funnel,0.04575860596651949
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak2,left_core,0.02512900476491512
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak2,left_shoulders,0.01771709154059554
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak2,left_outer,0.10378827421685928
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak2,corridor,0.4797848242280689
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak2,outer_reservoir,0.3270076326400464
delta,delta_core_p0p95_open_p0p55,2,-0.08,0.95,0.55,0.002,0.002,peak2,target_funnel,0.046573172609514685
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak1,left_core,0.005802698663266555
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak1,left_shoulders,0.0029301234747338436
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak1,left_outer,0.004338175944433855
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak1,corridor,0.9117862549986588
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak1,outer_reservoir,0.004975618423797192
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak1,target_funnel,0.07016712849510992
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,valley,left_core,0.03252137293088812
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,valley,left_shoulders,0.02403957750341815
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,valley,left_outer,0.15385303903242023
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,valley,corridor,0.5605578301351816
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,valley,outer_reservoir,0.18493385277290833
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,valley,target_funnel,0.04409432762518367
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak2,left_core,0.01847816379662389
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak2,left_shoulders,0.01350998265674881
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak2,left_outer,0.08600964014583537
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak2,corridor,0.495541389124296
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak2,outer_reservoir,0.3404682287864583
delta,delta_core_p0p95_open_p0p80,2,-0.08,0.95,0.8,0.002,0.002,peak2,target_funnel,0.04599259549003765
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak1,left_core,0.0030254511736153918
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak1,left_shoulders,0.001449867833702454
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak1,left_outer,0.0018814821786219346
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak1,corridor,0.8914172645651689
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak1,outer_reservoir,0.00676209515695632
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak1,target_funnel,0.09546383909193497
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,valley,left_core,0.07247188340144896
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,valley,left_shoulders,0.04718290981200417
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,valley,left_outer,0.21574967859285632
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,valley,corridor,0.47309006763541417
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,valley,outer_reservoir,0.13087124984301968
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,valley,target_funnel,0.06063421071525683
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak2,left_core,0.053444006066207805
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak2,left_shoulders,0.03571516760839243
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak2,left_outer,0.1796548958325468
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak2,corridor,0.4009200194527693
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak2,outer_reservoir,0.2805020175252692
delta,delta_core_p1p00_open_p0p00,2,-0.08,1.0,0.0,0.002,0.002,peak2,target_funnel,0.04976389351481452
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak1,left_core,0.004137843395450607
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak1,left_shoulders,0.0019853738905448873
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak1,left_outer,0.0025429494708493765
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak1,corridor,0.8964962096040789
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak1,outer_reservoir,0.005953048927191496
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak1,target_funnel,0.08888457471188486
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,valley,left_core,0.0654556002829065
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,valley,left_shoulders,0.043542252696779804
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,valley,left_outer,0.21311053053516935
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,valley,corridor,0.48250934313721444
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,valley,outer_reservoir,0.1412246795362205
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,valley,target_funnel,0.05415759381170939
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak2,left_core,0.040300286832095536
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak2,left_shoulders,0.027328079903098317
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak2,left_outer,0.14428699832473707
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak2,corridor,0.43007589275540686
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak2,outer_reservoir,0.3083099787207644
delta,delta_core_p1p00_open_p0p20,2,-0.08,1.0,0.2,0.002,0.002,peak2,target_funnel,0.049698763463897816
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak1,left_core,0.0049267159870156
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak1,left_shoulders,0.0023835595660456183
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak1,left_outer,0.0030893531964416884
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak1,corridor,0.9011071059947693
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak1,outer_reservoir,0.00542841177176764
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak1,target_funnel,0.08306485348396013
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,valley,left_core,0.05396417440083552
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,valley,left_shoulders,0.03709486185113102
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,valley,left_outer,0.19866864741400678
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,valley,corridor,0.5005631298944632
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,valley,outer_reservoir,0.15913069097207672
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,valley,target_funnel,0.05057849546748664
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak2,left_core,0.029994172338798707
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak2,left_shoulders,0.02078777314942099
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak2,left_outer,0.11661722680225234
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak2,corridor,0.4527858545151299
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak2,outer_reservoir,0.3304591014996245
delta,delta_core_p1p00_open_p0p40,2,-0.08,1.0,0.4,0.002,0.002,peak2,target_funnel,0.04935587169477361
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak1,left_core,0.005235531600170807
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak1,left_shoulders,0.002553274578243175
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak1,left_outer,0.003352747663955913
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak1,corridor,0.9045532665602656
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak1,outer_reservoir,0.005103042633541378
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,peak1,target_funnel,0.07920213696382306
delta,delta_core_p1p00_open_p0p55,2,-0.08,1.0,0.55,0.002,0.002,valley,left_core,0.045287502744886084
